tdays,Angledeg
  6530.0 ,  3435.93
  6540.0 ,  3442.23
  6550.0 ,  3448.51
  6560.0 ,  3454.79
  6570.0 ,  3461.05
  6580.0 ,  3467.29
  6590.0 ,  3473.50
  6600.0 ,  3479.67
  6610.0 ,  3485.80
  6620.0 ,  3491.88
  6630.0 ,  3497.88
  6640.0 ,  3503.80
  6650.0 ,  3509.61
  6660.0 ,  3515.28
  6670.0 ,  3520.78
  6680.0 ,  3526.06
  6690.0 ,  3531.06
  6700.0 ,  3535.71
  6710.0 ,  3539.91
  6720.0 ,  3543.52
  6730.0 ,  3546.39
  6740.0 ,  3548.34
  6750.0 ,  3549.17
  6760.0 ,  3548.78
  6770.0 ,  3547.19
  6780.0 ,  3544.74
  6790.0 ,  3542.07
  6800.0 ,  3539.86
  6810.0 ,  3538.74
  6820.0 ,  3538.93
  6830.0 ,  3540.44
  6840.0 ,  3543.13
  6850.0 ,  3546.78
  6860.0 ,  3551.21
  6870.0 ,  3556.25
  6880.0 ,  3561.76
  6890.0 ,  3567.63
  6900.0 ,  3573.78
  6910.0 ,  3580.13
  6920.0 ,  3586.64
  6930.0 ,  3593.25
  6940.0 ,  3599.94
  6950.0 ,  3606.68
  6960.0 ,  3613.45
  6970.0 ,  3620.23
  6980.0 ,  3627.00
  6990.0 ,  3633.76
  7000.0 ,  3640.49
  7010.0 ,  3647.20
  7020.0 ,  3653.87
  7030.0 ,  3660.51
  7040.0 ,  3667.11
  7050.0 ,  3673.67
  7060.0 ,  3680.20
  7070.0 ,  3686.70
  7080.0 ,  3693.16
  7090.0 ,  3699.60
  7100.0 ,  3706.01
  7110.0 ,  3712.39
  7120.0 ,  3718.76
  7130.0 ,  3725.12
  7140.0 ,  3731.47
  7150.0 ,  3737.81
  7160.0 ,  3744.16
  7170.0 ,  3750.51
  7180.0 ,  3756.87
  7190.0 ,  3763.24
  7200.0 ,  3769.63
  7210.0 ,  3776.04
  7220.0 ,  3782.47
  7230.0 ,  3788.93
  7240.0 ,  3795.42
  7250.0 ,  3801.94
  7260.0 ,  3808.49
  7270.0 ,  3815.07
  7280.0 ,  3821.69
  7290.0 ,  3828.35
