tdays,Angledeg
  8220.0 ,  8182.38
  8230.0 ,  8194.92
  8240.0 ,  8207.46
  8250.0 ,  8219.99
  8260.0 ,  8232.50
  8270.0 ,  8244.98
  8280.0 ,  8257.42
  8290.0 ,  8269.79
  8300.0 ,  8282.10
  8310.0 ,  8294.32
  8320.0 ,  8306.44
  8330.0 ,  8318.44
  8340.0 ,  8330.30
  8350.0 ,  8341.99
  8360.0 ,  8353.46
  8370.0 ,  8364.68
  8380.0 ,  8375.54
  8390.0 ,  8385.96
  8400.0 ,  8395.81
  8410.0 ,  8404.86
  8420.0 ,  8412.81
  8430.0 ,  8419.19
  8440.0 ,  8423.27
  8450.0 ,  8424.15
  8460.0 ,  8421.19
  8470.0 ,  8415.35
  8480.0 ,  8409.89
  8490.0 ,  8407.71
  8500.0 ,  8409.39
  8510.0 ,  8414.18
  8520.0 ,  8421.15
  8530.0 ,  8429.61
  8540.0 ,  8439.12
  8550.0 ,  8449.37
  8560.0 ,  8460.17
  8570.0 ,  8471.39
  8580.0 ,  8482.94
  8590.0 ,  8494.73
  8600.0 ,  8506.71
  8610.0 ,  8518.83
  8620.0 ,  8531.06
  8630.0 ,  8543.36
  8640.0 ,  8555.70
  8650.0 ,  8568.06
  8660.0 ,  8580.45
  8670.0 ,  8592.83
  8680.0 ,  8605.22
  8690.0 ,  8617.61
  8700.0 ,  8629.99
  8710.0 ,  8642.36
  8720.0 ,  8654.72
  8730.0 ,  8667.06
  8740.0 ,  8679.39
  8750.0 ,  8691.71
  8760.0 ,  8704.01
  8770.0 ,  8716.30
  8780.0 ,  8728.59
  8790.0 ,  8740.87
  8800.0 ,  8753.16
  8810.0 ,  8765.45
  8820.0 ,  8777.73
  8830.0 ,  8790.01
  8840.0 ,  8802.27
  8850.0 ,  8814.52
  8860.0 ,  8826.74
  8870.0 ,  8838.94
  8880.0 ,  8851.11
  8890.0 ,  8863.25
  8900.0 ,  8875.36
  8910.0 ,  8887.43
  8920.0 ,  8899.43
  8930.0 ,  8911.36
  8940.0 ,  8923.17
  8950.0 ,  8934.81
  8960.0 ,  8946.25
  8970.0 ,  8957.37
  8980.0 ,  8968.08
  8990.0 ,  8978.23
  9000.0 ,  8987.55
  9010.0 ,  8995.67
  9020.0 ,  9002.04
  9030.0 ,  9005.77
  9040.0 ,  9005.86
  9050.0 ,  9001.91
  9060.0 ,  8995.71
  9070.0 ,  8991.02
  9080.0 ,  8990.14
  9090.0 ,  8992.97
  9100.0 ,  8998.53
  9110.0 ,  9005.93
  9120.0 ,  9014.57
  9130.0 ,  9024.07
  9140.0 ,  9034.17
  9150.0 ,  9044.72
  9160.0 ,  9055.61
  9170.0 ,  9066.77
  9180.0 ,  9078.14
  9190.0 ,  9089.69
  9200.0 ,  9101.39
  9210.0 ,  9113.22
  9220.0 ,  9125.18
  9230.0 ,  9137.24
  9240.0 ,  9149.41
  9250.0 ,  9161.67
  9260.0 ,  9174.01
  9270.0 ,  9186.43
  9280.0 ,  9198.90
  9290.0 ,  9211.42
  9300.0 ,  9223.97
  9310.0 ,  9236.54
  9320.0 ,  9249.11
  9330.0 ,  9261.70
  9340.0 ,  9274.29
  9350.0 ,  9286.87
  9360.0 ,  9299.45
  9370.0 ,  9312.02
  9380.0 ,  9324.57
  9390.0 ,  9337.09
  9400.0 ,  9349.59
  9410.0 ,  9362.05
  9420.0 ,  9374.45
  9430.0 ,  9386.81
  9440.0 ,  9399.10
  9450.0 ,  9411.34
  9460.0 ,  9423.50
  9470.0 ,  9435.59
  9480.0 ,  9447.59
  9490.0 ,  9459.50
  9500.0 ,  9471.27
  9510.0 ,  9482.90
  9520.0 ,  9494.36
  9530.0 ,  9505.60
  9540.0 ,  9516.58
  9550.0 ,  9527.24
  9560.0 ,  9537.48
  9570.0 ,  9547.14
  9580.0 ,  9556.03
  9590.0 ,  9563.77
  9600.0 ,  9569.82
  9610.0 ,  9573.38
  9620.0 ,  9573.47
  9630.0 ,  9569.70
  9640.0 ,  9563.74
  9650.0 ,  9559.11
  9660.0 ,  9558.23
  9670.0 ,  9561.11
  9680.0 ,  9566.84
  9690.0 ,  9574.53
  9700.0 ,  9583.56
  9710.0 ,  9593.51
  9720.0 ,  9604.12
  9730.0 ,  9615.19
  9740.0 ,  9626.58
  9750.0 ,  9638.21
  9760.0 ,  9650.00
  9770.0 ,  9661.90
  9780.0 ,  9673.88
  9790.0 ,  9685.91
  9800.0 ,  9697.99
  9810.0 ,  9710.10
  9820.0 ,  9722.23
  9830.0 ,  9734.38
  9840.0 ,  9746.55
  9850.0 ,  9758.73
  9860.0 ,  9770.92
  9870.0 ,  9783.13
  9880.0 ,  9795.34
  9890.0 ,  9807.58
  9900.0 ,  9819.84
  9910.0 ,  9832.12
  9920.0 ,  9844.42
  9930.0 ,  9856.76
  9940.0 ,  9869.12
  9950.0 ,  9881.51
  9960.0 ,  9893.91
  9970.0 ,  9906.31
  9980.0 ,  9918.72
  9990.0 ,  9931.14
 10000.0 ,  9943.55
 10010.0 ,  9955.96
 10020.0 ,  9968.36
 10030.0 ,  9980.76
 10040.0 ,  9993.15
 10050.0 , 10005.51
 10060.0 , 10017.84
 10070.0 , 10030.11
 10080.0 , 10042.30
 10090.0 , 10054.39
 10100.0 , 10066.34
 10110.0 , 10078.13
